sarc,text
0,California- sunny and 80. Chicago- is being the windy city. What is your favorite type of weather?
0,That moment where I get paid less then my coworkers but do more work.
0,Never seen the fascination with horse racing myself. Especially when you go there to end up seeing footballers pissing into glasses
0,PSL teams need a new way to discipline players not jst coaches alone n to interact with their suppoters#sad kaizer chiefs fan
0,Might be moving to Prospect Lefferts Gardens... hard to find a decent place in Crown Heights
1,1 selfie with a brand and you're a fashion blogger...welcome to insta and twitter!
0,"The more good you put out, the more good you receive"
0,"So depressed, I couldn't get presale Radiohead tickets. If I can't get them on Friday, I'm going to cry like a little baby."
0,Sometimes I would like to tell people to get fucked
0,Why does my taste like
0,"Spring onions can foam up
"
0,"Siempre quise saber quien era ""Raven"" la chica azul de los X-men...Ahora me entero que es Jennifer Lawrence"
0,Hirap naman ng 2 exams sa isang araw.
0,thanks for saying it out lout tho!!!
0,F'ing shit asshole butts idiots.
1,Feeling good is great and all but feeling like shit is so much better
0,Dli na jud ko mag pa ilad.... time will come Good luck!!
0,"""What a, what a divine. Leaning on the everlasting arms"""
0,"Today I learned: next GOP debate cancelled, Kasich to keep running, Speaker Ryan endorsed for GOP nominee and Turd displays HRC barking"
0,When you miss the teachers' dinner at to check today's reports for tomorrow. Hashtag losing.
0,i got sick today and threw up. my friends are eating my vomit
0,another white man appointed to the Supreme Court?!! no way! feeling !!!
0,? These have been my words of the day!............
0,Anyone wanna start anymore fuckedup rumors about me?It seems to be the week to say Ive done things that are totally out of my character
0,Poor Wifi connection. ......:(((
0,Almost time for me to leave now all these mofo wana come in my office and all these calls want to hold....
0,Someone made popcorn at the office. Man that smells so good!
0,It's sad to say but now in days in Black relationships (cause I'm not African) the women are the head of the household
0,"We'll only appoint two communities to government. Enter Kiraithe, Kigen, Bett, Iteere etc. Mtado??"
0,"Pleasure is always derived from something outside you, whereas joy arises from within.
- Eckhart Tolle "
0,"Costa escapes ban, Felaini escapes ban"
0,"I've been sick over thanksgiving break, Christmas break, and now spring break"
0,"Do you think of me sometimes?
Or is it too faint now?
The meaning itself is awkward"
0,RT NYCLaserDentist On the way to work... Always take the high road and let fight your battles  http
0,My thighs are killing me but it's totally worth it
0,them days when you cry and there's no one to hold you
0,"Na which baba do d jaz, osinachi. with ur new house"
0,"Thank God for the Scrub Daddy. Just washed all the dishes while making ""nom-nom"" noises whenever it washed a utensil."
0,Only miss the sun when it's cold 4 days
1,Love that yelps sends you an email when someone sends a bad review
0,Have a lot to do today. I probably should've started earlier Lol Hope everyone has a great day!
0,Wish my 2:30 class would get canceled so I could watch champions league :/
0,"Meeting Lilly would make me really
She's my everyday inspiration:)"
0,so a local sweat has a few shoddy photos taken with her nipples out and is now calling herself a glamour model!
0,Joe Satriani is playing the Hard Rock in Universal the day AFTER we leave..
0,RT DJEddieAlvarez On the way to work... Always take the high road and let fight your battles  https
0,"When anger rises, think of the consequences. ~Confucius"
0,Not a single fav winning today and some fool from BetVictor on RUK claiming it's a bad day for the bookies!??
0,the moment you realize your teachers don't like you cus youdoin the most all tha time and then yell at the class for not participating..#wtf
0,She's been in the bathroom for 2 hours.
0,"When anger rises, think of the consequences. ~Confucius"
0,Sometimes I am just so freakin' grateful for my life.
0,Off the gym for a week and they let some right creations in!
1,Those Cosmos jersey look real different....
0,Nothing takes away the boredom but friends
0,got a YouTube ban from my parents
0,Yuck this nasty Cuban man just told me I'm rica... Does he not see my big ass belly?
0,Road Kortes inja mxm
0,Annoyed ratings are so low
0,"The Wilhelm scream didn't help,..okay, it DID, but you still just literally threw Deacon over a cliff!"
0,EVERYONE FROM SOUL FUnCKyyy!!!
0,A doesn't always mean It can mean my shouldn't be another's burden.Taking advantage of a smile is wrong
0,some people have all the luck! and today that is ME!!!!!!!!!!
0,.......    fedup  with  expectations ..... so don't expect  more from anybody
0,You are a company. The event founder wants to use you for PR &amp; someone who specializes in. You say no. You do both.
0,"For me, being healthy &amp; fit is more than the numbers on the scale.  Remember you are more than what you weigh."
0,is my state of being
0,I end up stalk your TL... moment
0,bitches really out here begging for dick lmaoo smh
0,This shit is so fucking lame and sad. No one should have to look at this
0,"Try some and effects of Pink Kush , on now at for the unbeatable price of $8 a gram this week !!!"
0,"8 hours of ""ceremony"" for 20 minutes of work."
0,"Due to hyperinflation in Zimbabwe, we were able to see a $50,000,000,000,000 Zim bill today in class"
1,Wait - the are striking out a lot? No one saw that coming.
0,Are there any vegan lions?
0,I really want Jamba but I don't have the energy to walk across campus
0,While talking about workout pants someone commented on my muscular legs &amp; bum. I'll definitely take that compliment!
0,Prices suck for match vs Ban. Overpriced &amp; Forcing to buy ticket for non india match with every ticket!
0,This could be the start of something beautiful.
0,Days turn into weeks
0,The good news just keeps rolling in
0,How is it hailing?
0,"When I'm having a bad day, Lilly makes me damn"
0,In this generation you can't tell if someone is 13 or 18 years old o.o 
0,Midday break with my sister sweet Moses
0,"I'm feeling really after having Lilly in AAMCHI MUMBAI.
Wanna meet her now and Pepsi."
0,Everyone at work is grouchy as hell. Got yelled at for doing something the way I was trained. By the person who trained me !!
0,Stop looking for reasons to be unhappy and think of all the reasons you have to be instead.
0,Finally got my actual phone turned back on.
0,Husband just thought he saw a passenger jet circling very low over MK
1,Thanks for leaving gracefully Weddle.
0,It is OK to laugh at yourself. Go Ahead. Really. You will feel so much better
0,I'm really knowing that I've hopes for meeting my favourite YouTuber through you.
0,Women place to much value on being somebody else's woman vs being their own! Lol
0,The only thing better than having your own house with your boyfriend is when its all clean &amp; new &amp; pretty.
0,I love when joseph calls me during his lunch! Makes my day soo much better!!
0,"I'll be damn damn damn damn damn if I get the chance to meet LILLY.
LILLYSINGHFORLIFE"
0,Now days everyone is a attention seeker! Y'all do ANYTHING for attention I swear
0,There should be a rule that bans people from eating fast food on the train
0,"Good Morning 
What RU up 2?
My computer crashed on me with a ""WatchDog"" warning me fix this please So I CAN"
0,"If she could see,hear or feel, she'd be crying,somewhere in a dark room,all alone and very lonely! 

Not Jai But Parajay"
0,I slept til 12:45 today and it was amazing
0,I know it's been ranted before but...#wtf why don't you have more people working?! I see you people back there not doing anything!!
0,"I dropped my food on the floor, now I'm sad aaand hungry"
0,Dog walking and it's still light
0,"You chat her, she ignores ur msgs bt upload a pic on IG or FB, then she becomes da first to like it., girl I don't need ur likes."
0,What is possibly more terrifying than going to dentist and the power goes out
0,My twin from another mother randomly started texting me in German. Good thing I know German well enough to understand it.
0,Tengo que pedir la tarea
0,60 Subscribers on YouTube. WOOOOO!!!
1,This new Smash update was unexpected.... if Sakurai lied about the updates... does this mean we're getting new characters?? :D
0,when someone actually gives a shit about the things that are going on in your life and tries to help make it better
0,I just saw a hornet. It's MARCH. Not May!
0,Moins de deux jours avant les premiers EL du premier GP de la saison en Australie
0,"its my pray to god that if they are cheating us,
make sure you make them feel that how is that feeling when they cheated!!"
0,"When your hotel is 50km away from the airport but still in the same city, you are in Munich."
0,WTF ANONG MEANING NG ECE? ELECTRONICS AND COMMUNICATION ENGINEERING? OR ELECTRICAL AND COMPUTER ENGINEERING?
0,I forgot to put on draws and my ass is sweating.
0,in just mints 117 likes .. am amazed .. :) 
0,"After I let you go, every
single day. I am alone
Obsessive and miserable"
0,I seriously think somebody is trying to break me this week! What a f*cking day!!!!!!
0,Semaine chez lui au top (J)
0,This ophthalmologist office smells like my mamaw ' s house.
0,Does it make me a priss to be totally pissed about a hair salon cancelling our appt 1 hour before?
0,Did you train today ? I didn't ! travelling all day didn't train ...
0,It seems that the Cleveland County Sheriff's office does not have Google maps technology.
0,Out with family &amp; friends? Tweet us your photos over the next few days and let's show off the happy vibes in
0,When the penthouse across the street has a dog on their patio and you look at it longingly for 15 minutes
0,- create the kind of self that you will be to with all your.
0,Las endorfinas generadas por el placer nos producen bienestar y euforia!!
0,I need a stamp to get thru and
1,would make it difficult to differentiate smart and stupid people.
0,Isn't the point of a shared calendar that other people know your schedule? Then why do ppl keep asking me when I'm in?
0,"Dont ever text me with ""call me asap"" if its not a serious fucking issue...."
0,"I'm 5'3"" and skinny, yet people tell me I'm intimidating and scary. Is it because I have a loud voice or what?"
0,Holy moly!  I think I'll be able to buy a new car before the end of the year! 
0,Guardare fuori dalla finestra e passano dei calciatori che ti salutano.
0,Making a Swimming Comeback!
0,Mother ducking auto corect! I'm sick of your shot! Let me curse admit! 
0,"When anger rises, think of the consequences. ~Confucius"
0,"20:45 Barcelona Arsenal 20:45 Bayern Munich
Juventus. can't wait oh definitely Arsenal balling out Juventus balling out also"
0,Mis entrenamientos son muy rigurosos. Pero aun no empieza. :(
0,"My dad: make an appt with a weight loss clinic you need to lose weight.
My dad five mins later: do you want a hot dog?"
1,"Stocks love it again! B/c as the 1970s showed us, stocks do great when the Fed ignores inflation."
0,I say a lot less since I got MyState! I love knowing when to call
0,No Study today !!#Happy :)
0,Be. Be. Be. Be. Be. Be. Be. Be. Be. Be
0,Failed the first exam of my life. Ok. Now what.
0,I'm not Muslim :'( but I'm open for Islamic theology/philosophies :) grabbed and shoulders up ;D click ..
0,I had about 50 different dreams in the last 3 hours of me dying...
0,Getting into a PhD program isn't going well... Half have responded and not even an interview.
0,All these women saying that they run the world because they carry babies. -.- Good luck making one without with sperm...
0,"Reality is the understanding of oneself - not in comparison to others, but to the potential which lies within."
1,"When someone exaggerates the things about you. Oh yeah, THANK YOUUUU!"
0,ELLE A 33 ANS LA MEUF DE TELE STAR ??????
0,"Life takes us on unexpected journeys w/twists and turns,suffering and. You can become better or bitter. Always"
0,Trailer for sausage lol
0,"Tell me what the fuck is wrong
With me  "
0,Just finessed 3 months of free photoshop lol
0,Ever how is...I mean even in storms it still holds some form of and peace
0,I'm in Destin Florida and just want to their Dairy Queen. They don't serve burgers or friends instead they have sandwiches and chips
0,"This show is the definition of ""well this escalated"""
0,Some over paid bloke who plays football has pissed in a beer glass and this is news!!
0,Going Vegan will change your life for the better. The immense amount of benefits will lead you to live a healthier life.
0,Gotta love having to pay 1500 of my own damn relocation.
1,So our next Supreme Court Justice helped perpetuate the OKC Bombing lie...AWESOME!
0,"back on the field. playing netball after 2years yonke!! 
I'm on cloud9 actually "
0,I'm in Destin Florida and just went to their Dairy Queen. They don't serve burgers or fries instead they have sandwiches and chips
1,Forcing myself to eat again. Hooray
0,Yum this taco plate!
0,You know when you're so you can't put into words &amp; you're angry about so much at the same time you can't say what you're angry about.
0,Where's The Food
0,no se que foto poner en wpp porque nen todas salgo horrible
0,no se que foto poner en wpp porque en todas salgo horrible
0,Well shit I was having a good day until now
0,"""Because of you I don't know how to let anyone else in."""
0,So angry and moody this week! What is happening
0,"I told Bryant I'm happy I'm doing good in school &amp; he was like ""ugh stop being happy, thats expected"""
0,"Trump will wind up running on his own, nominate Palin as running mate, and still win."
0,"""Because of you I don't know how to let anyone else in."""
0,When you walk to school wearing all black and some old lady gets in your face saying a religious chant as you cross the street.
0,That was the finale?!?!?!
0,I ordered a Carne Asada burrito. It's been like 1 year in a half since I've ordered an original Carne Asada burrito.
0,"lol, you've only had a twitter account for less than 10 minutes and already 5 random followers."
0,"BEWARE: Trying to figure out a schedule for Fall 2016, and all the classes I want/need are filling up extremely fast."
0,Life only comes around once so do whatever makes you
0,No se enamoren... duele bien culero :c
0,That feeling when you get out bidded on a shirt by 50 cents
0,Those mornings when reality hits you in the face
0,Not feeling the love today. Admitting defeat and going to bed but I'll try again tomorrow.
0,after 90 minutes of this evening.
0,I don't know if things are going well-or-not for me at this point.. What I know is I'm just not at this point in time...
0,Been about 6 weeks since one of the worst days of my life and sadly it still feels as though it was just yesterday
0,They only like they person who admires them all the time. but true
0,Talk about a. sure keep you busy but so I can stay home with them &lt;3
0,Why does everyone leave me 
0,Stop looking for reasons to be unhappy and think of all the reasons you have to be instead.
0,A guy just asked me if it was a good thing he was losing weight or if it meant he had worms
0,"Wow, TSN. Showing Barca/Arsenal on all 4 soccer feeds"
1,"Had some ask me if I'm always astic.
I said, No sometimes I'm sleeping and"
0,It's 80 degrees......
0,Wil cry with u Masandawana..#Heartbroken..
0,"Hill have to face the fact that is here to stay, he uses their rhetoric against them it's working, now they're mad?"
0,I couldnt give a shit what happens in the but that dude is a dirt bag racist who said he would plow his own daughter
0,"Can you repeat after me?  Good news... Go! x
"
0,Moving companies are the biggest in this country. Govt needs to step in and investigate.
0,"Thinking Through Anger presentation at ECHS in Fergus Ontario, Thursday March 24, 2016 starting at 7:30 p.m. "
0,I have all of my field requirements completed and ready to turn in and it feels so good!!
0,May seem small to others but I fought to get to where I'm at and to have a say in shit.
0,Success cannot be determined only by money. Ask a lonely guy about love. Stay
0,"The moment when my gfs friend came into the kitchen and they cooked together, I was just standing there don't know what should I do."
0,"I don't drink alcohol, so not sure what my liver is reacting 2. I'm not an illicit drug abuser/user, so that's out."
0,"Why is it that because other people have problems and are stressed out that I'm the one getting shit on? Thanks for that, too kind."
0,Let me just call it a night and go to thongo land why should I not usuku malbheda kanje ?
0,This weeks PLL has legit blown my mind
0,I really don't want to go to this party
0,If I fall asleep on this train I could end up in Plymouth
0,Okay the people are always the loudest upstairs when I get home from work and want to nap &amp; at like midnight.
1,"Well, good job Missourians."
0,Stief is zichzelf en zijn vrienden aan het verliezen in de greep van verdovende middelen
0,Trump is a senseless lame bigot./imbecile... Hillary is tarnished... Bernie Sanders!!!!!...!?... ;-) xx
0,Ik kan dus geen voetbal kijken omdat de wederhelft fifa aan het spelen is.
0,The of seeing others is such a great feeling.
0,Starting to see on the fringes of upcoming summit... very interest. and very male.
1,I just love learning about marriage as a 17 year old who's single
0,can you just fuck off?
0,Baby massage is so good for communication on so many levels - best part of my day
0,I love love love looking through old photos ... they hold so many amazing memories!
0,Alinskis is not just for Democrats any more could teach old Saul a thing or 2 bout them
0,"Is sadness depression? Im not depressed, im just really sad... all the time and i can't shake it.  whyy"
1,nazi jokes cuz those r always hilarious
0,Oh shit...Boys ll Men concert with my bestie tomorrow!!!? Birthday week has officially began!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
0,"I need spring break to be here, like...yesterday. I'm done."
0,Preparing myself for hearing very sad news.  Can you ever be prepared for losing someone? :(
0,"Some people call it, I call it seasonal affective disorder. "
0,"Te agregan a facebook, twitter, instagram y todas las redes sociales y luego en la calle no te hablan"
0,How do you overcome depression? life
1,I can't wait to buy tomorrow..... 
0,It gets me so mad when someone accuses you of doing something just because they don't like you.
0,Whenever I try to stop boolin it just leads to more boolin
0,This aerie sale got my bank account
0,Gool de La Juvee Tempranero
0,I still haven't gone to Red Lobster to celebrate my birthday
0,That moment when you put something away and the entire shelf collapses and your bucket of Oats falls on the floor!
1,"Wow - SHOCKED! Today he chooses a judge from HIS hometown Chicago, but last month he said Hawaii was HIS hometown! "
0,I see my feelings mean nothing to you now
0,Woman in front of me is buying a single vacuum sealed potato
0,do ppl tnk that its ok 2tell you wat u can n cnt post online? its my account dont like it?delete me blk me w/e
0,"Yung moment na ayaw mo ng matapos ang oras na kasama mo siya, dahil wala ka nang kelangang intindihin kapag anjan siya."
0,"I feel like shit again, hello darkness my old friend..."
0,Wie es einfach nichts interessantes heute auf Twitter gibt.
0,Getting 8 nuggets in a 6 nugget box is probably one of the best things to happen to me all year.
0,"No, la verdad no. Tengo mucho trabajo, jaja."
0,Eileen is in a comatose  with phelan wanna slap her out of her stupidity
0,So damn right now man...
0,Bijzondere ervaring (weer) : echte vrienden weten je ook na jaren weer te vinden.
0,alarm set for 2.07
0,is just anger. It isnt good. It isn't bad. What u do with it is what matters. U can use it to build or to destroy.-Jim Butcher
0,My team lead asked how him wearing a kilt at work tomorrow would go over. Uh...
0,Finally working on my projects!
0,"peels off 10% in the first few weeks all commentary doom &amp; despair. We rally 10% in two weeks and it's all good man, me I'm like"
0,Was watching TV earlier whilst eating dinner... I was shocked to see a ad on removal of baby 'poo'.. that shit needs censoring
0,I miss my jailbreak so fucking much :(
0,Pet Peeve: Nekomimis (Anime Cat People) that have human ears underneath their animal ears.
0,Well down with 2 of this never home day only to eat and off we go to calling hrs for my hubby's family. day
0,Ugly niggaz cheat too :(
1,Man is there anything cooler than a highschool boy with a lifted truck screeching his tires out of the parking lot while dipping?
0,"""You have the right to feel any that you want, and to do what makes you."" - Demo Lovato"
0,Fuck politics. Too many opinionated w out proof motherfuckers. Let's talk about murder rates. Statistics back that non-worthy topic.???
0,"As I stir awake, I look down and see my beloved husband dead on the floor in front of me!"
0,"I'm finally back to my weird, wonderful self"
0,"Courage, man. The hurt cannot be much.
Marcution is dead, and fire eyed fury, Tybalt, take the villain back again."
0,Why is that things go so right and then so badly wrong? Just when I thought I was on a good run I end up losing something so precious.
0,Good guys normally give their love to bad girls
0,Here's the repercussion for your actions
0,Guest Today! Unil 7pm!  Check Out The New!
0,"That moment you're in Home Depot, you turn your back for 10 seconds, and someone steals your cart--with stuff in it, no less."
0,This country stands more united than ever but only on one thing-dissatisfaction with both parties
0,Feet up watching television whilst Kiers at the gym.
0,How can you not have voice mail on a business phone in this day and age? HOW??? Someone calls and all it does is RING!!!
0,pretty crazy to think I'm turning 20 this year
0,We have a midfinal today &amp; I just got an email from my instructor saying she's not going to be there !
0,Kos? I have to blame wenger now
0,Ox tails and pineapple ginger juice...
1,"A few Facebook employees were former data mining engineers at the CIA, our data is in safe hands. "
0,Picking my jaw off the floor
0,I pass in is to require companies to make the GD on plastic to be 3x bigger than now.
1,Cant wait when Neymar will haunt premier league defenders next year when he plays for 
0,"is going on with $AAPL stock after hours???
$106 to $104 for why?"
1,Must be a lot harder for my fam to put dishes in the dishwasher v the sink. Even though they're right next to each other.
0,Emocionado con estas nuevas noticias... nuevos proyectos... ejejejej
0,"Jab neend aaye to light chali gaye thi,ab light aa gaye hai to neend chali gaye"
0,"Am reviving my iPod Nano for the commute by bus. Would rather use my phone, but has her ""issues"".?"
0,To all who read my tweets!!! Finally got hormones :)
0,Eating this feta cucumber salad &amp; drinking my peach green tea lemonade is making me happier than I've been in a while. :)
0,When the 60 year old guy above me buys a karaoke machine and starts singing Adele
0,Just be happy people!
0,- Deadline to apply for the PFD is Mar 31. Consider giving to The of Anchorage Arc via Pick Click Give! It is a to give!
1,says there will be riots if he doesn't get nominated. The future of America is in great hands.
0,I just got compared to a heroine addict....
0,Sitting here at Summerset mall waiting on an old friend but she's taking forever
0,"cuz can't be at Gravity tonight. It's gon be somethin special, don't miss like me"
0,I should start a blog about what I find or here in the bathroom at work. I would have many posts. Today is odd brown puddle. Not shit?
0,Wesh Morata c'est comment!!??
0,Extraordinaire ce but de la Juve !!!!!
0,Love meeting people that improve your life immediately.
1,So happy right now
0,Quel but de la Juventus!!
1,I love having long hair in high wind.
0,luisteren..even geen voelen in mijn handen :D
0,Constantly think to myself you should need to PASS a test to have a baby or become a parent!!
0,my friend Flamini with a caution...
0,Almost got arrested today for legally flying drone and knowing the laws better than the opporsing party.
0,"So much homework ugh. School for 7 hours, then another 5 hours homework."
0,"When he says ""call you right back"" and u wait near phone to answer hes call and pass 4 hours he still didn't said anything!"
0,Pijem kavu i pici K2
0,Had lab work at the doctor. Found out my blood type is coffee
0,Can people more than so they don't the in my
0,Today is my day !! :)
0,Bayern are going out of the Europe at the same stage with Arsenal.
0,"One of my male coworkers has a bad habit of using the women's washroom. He blows it up &amp; then ""forgets"" 2 spray when he's done."
0,Love those days where you just wake up in the highest of spirits.
0,Cuadrado var ikke god nok til Chelsea?
0,Busy day sending out parcels hope you all enjoy your product!
0,Happy to be alive
0,Iwobi just wasted the ball
0,Why would anybody willingly visit for Gods sake???
0,"I really enjoyed the sophisticated, intellectual conversation I just had with my lyft driver sadly I did not ask for the digits"
0,Upwards of sixty million citizens have access to guns. How come is still alive?
0,"It may not seem a lot, but it means a lot to me. 50, since rejoining last week. Thanks guys :)"
0,Birthday seems to be coming together nicely
0,Love when ppl wait until they hear their total before diggin in their bags for wallets.
1,I wonder why they put wind turbines up in this area.
0,oh noooo Richard lost in 3 Sets vs. 5:7 7:5 2:6 :-((((
0,"Just when I thought had reached the bottom with Danny mills, they roll-out joey Barton"
0,seem to get all the good deals....#wtf don`t I live near one !
0,"How you live affects how long! Relentlessly prune bullshit, don't wait to do things that matter, savor the time you have"
0,Don't pile on the GD onions. SPREAD THEM OUT!!!!
0,Grandpa just went into hospice care. He's currently unresponsive after 2 strokes. It's killing me not to be there
0,Plus I want me a icy or something
0,Good morning NT and Thursday to you!
0,Beautiful springy day in New York City!!!
0,I just stepped in a puddle
0,"""So what do you do?"" 
""Well, I'm a FJDSer and also a RAJKer""
""Oh, but do you XRDN?""
""Only a bit. I'm more focused on FGR right now"""
0,I earnestly hoped and
1,Two infections at once. Woohoo.
0,"Me before the season started: I love Tim soooo much! Vote for Tim!! 
Me now: What feeds are on Tim? I need to stay away"
0,"I feel so alone,fuck this shit named life."
0,Always remember to be because you never know who's falling in love with your smile.
0,Some people are lying twats
0,You know your guest speaker sucks when your professor with a Doctorate sits next to you in the back row to share dog pictures
0,Impressive wait time between 50-60 minutes. Competing for longest wait time?!
0,Me pongo a trabajar 20 minutos y la ya va ganando???
0,"! holding Scotus nominee#Because Ted Cruz said#""HOLD THE LINE'#BECAUSE he worked#for Scalia!!... line cruz#CULPRIT#DELAY"
0,Happysnacks (.com) Domain Name in Active Auction closing Friday p.m. DM for Info
0,"Quando eu quero irritar minha hater, eu apenas grito: "" Olha elaaaaaa"""
0,How could Hillary Clinton allow herself to be on camera barking like a dog?
0,Um am I in a parallel world or something with me running into people I know lately
1,"$10 tip on $112 check. Gee, thanks! $5 goes to me while $5 goes to the support staff."
0,It's okay to feel good. 
0,Relationship status changed to SINGLE :)
0,", wine and tonight. Go ahead and judge me"
0,what the is going i no but i sure as hell am though i still that they will
0,Vandaag promotie bekend gemaakt en het hartje van de baby gehoord.. mij maak je niets meer!
0,Such today. Remembering and a kind smile.
0,Dear La Bagel Delight- When I ask if you're going to have green bagels tomorrow and you look at me dumbfounded= not a good sign.
0,just watched Morata's assist... I threw up
0,Not a single UND player up for the Hobey Baker Award?!
0,Sleeping is hard when your already in a nightmare
0,I asked to the italian promoter of the b.a.p's concert more informations about the event and I've been blocked what's your problem?
0,"Ese momento incomodo  cuando estas en el trabajo...

Y asi de la nada se te para lisa  el corazon ...

Jajaja "
0,Thank-you parents for all the wonderful comments#happy parents evening.
0,"The Hispanics are celebrating in Puerto Rico that USA is turning biggest Spanish speaking country in the world.
"
0,We are all missing the most important fact of the recent trailer...BRAN IS STANDING.
0,There's always that one kid who just steals your heart .... Can't believe I have to say goodbye in 2 days ....
0,One takeaway from today's conference: no one has enough staff or money.
0,Lots of you complaining but at the end of the day it is what it is. As an Arsenal fan it's been tough but it's worth every second
0,now means People Fighting Over America.
0,"A banca da na futuralia foi das melhores, se nao a melhor :S"
1,"Don't even bother to ask if I wanna go, pls."
0,A cyclist just got hit by the car in front of us and they didn't even stop -idiots
0,I adopted a new name choose joy...Joy is Gods only atmosphere for His mighty move in ur life.#SetTheAtmosphere For A Mighty Move of God
0,"Increase your, make a massive list of all the things that make you , then go do them every month."
0,Whatever you decide to do make sure it makes you.
0,Seasons come &amp; go but you need always remember-you'll reap what you sow-Expectation-JesusForgives&amp;SavesAsk
0,I feel like a failure today.
0,Why do rich people get stuff for free all the time
0,What a great controlled finish from Elneny.
0,No new episodes of criminal minds or walking dead or game of thrones on Netflix. Planning to unsubscribe
0,Things are only getting better! Lovely night tonight with great people
0,Somethings been pounding in my eardrum all day
0,"Seriously, Minneapolis won't change the street address of the Vikings new stadium from Chicago Ave.."
0,This girl's phone case is shaped like a Windex bottle.
0,Opportunity to make a great Spinal Tap reference; no one's seen Spinal Tap.
0,I saw a little boy drop his ice cream cone directly on his mother's corpse
0,"""I would open up the libel laws so we can sue them and win lots of money. Not like now. These guys are totally protected."" DONALD TRUMP"
0,"Ma la maglietta ""fisting time""?!?? Ahahaha"
0,valley Lancashire .... Superb performance
0,i when I'm I when I'm I when I..I always
0,To all the actors in valley ..... All brilliant
0,"told mom im sick and going to bed, her reply; well somebody better eat this left over steak from steak and blowjob day haha#wtf"
0,I'm so ugly omg
0,Tengo que empezar a estudiar
0,Whatever you decide to do make sure it makes you happy. 
0,"Conheci os elementos da Wtf.
"
1,"Yay, the evaporator for inside froze-over."
1,"Hahaha, included in the is tax relief on financial advice. Never felt prouder to be part of such a progressive nation"
0,So I'm at a new dentist and the owner was sleeping in the dentist chair I was supposed to be in
0,What is one thing - that if you think about it - just makes you?
0,Y no alisto nada.
0,Anxiety and stress are signs telling you that you are not in the right place. to help you today.....Listen to your body...
0,How are you an adult female with a kid still suckin your thumb
0,Training was awesome tonight!
0,I hate the way I feel when I see pregnancy announcements...
0,"Iemand met bevoegdheid zegt dus: ""ja, die blijft in ons commentaarteam, TOPPIE!"""
0,"Disciplinary team in rugby must be made of entirely English,  
Joe marler escaping twice  "
0,"let me get this straight, in SC tourists can visit a plantation where they portray how nice it must have been as a slave to work there"
0,I'm just surprised that Portland can pull of a spring training game.
0,Had a weird dream that I was bff with Kendall Jenner but she wouldn't let me take a selfie with her. She gave me one of her purses tho
0,Seriously looking forward for my family coming to the UK for the summer!
0,"For some reason, I just can't wait for tomorrow. Something's good is bound to happen."
0,the Trump bashing hasn't worked. Now the Republican Party willing to throw the election to democrats
0,I just stepped in a puddle
0,Just pulled the first tick off my dog.... Seems a little early.
1,"It's said that is the lowest form of. To that I say ""No, really? Hey, somebody give this person a!"""
0,"When you just want to be with that one specific person, cause you think they will make everything okay."
0,Wel echt een meesterlijk mooi doelpunt van Suarez
0,I'm going through the stages of grief - today
0,I kinda pissed about what's happening with AC/DC now ... I think they dumped .
0,"I love designing super small simple apps, I should do it more and post away."
0,I'm kinda pissed about what's happening with AC/DC now ... I think they dumped . # disappointed
0,I'm kinda pissed about what's happening with AC/DC now ... I think they dumped .
0,Stop looking for reasons to be unhappy and think of all the reasons you have to be instead.
0,Chose between the boys doing weird stuff in the bedroom or an undoubtedly toxic conversation between Christine and Maddy.
0,Scandalous 50 years after Cathy Come Home we have so many people in. Many not ne'er-do-wells 
0,Flurry of activity over the last few days. But I have not been keeping track of my water intake or my exercising.
0,i have no motivation to do anything anymore tbh
0,I'm sorry I'm not what you want me to be
0,Whatever you decide to do make sure it makes you.
0,Won't see my girl for four days. This is tragic. This is sewious. pets
0,AND I had 3 Domino's bread sticks last night. NOT good. Not awful either. No backsliding just because I'm.
0,Worship the LORD with gladness; come before him with joyful songs.Psalms 100:2. We worship Jesus and follow his word! Jesus loves you!
0,I have a small person that has started to walk this week
0,"So you're too lazy to tie your shoes, then you're  going to go for a run?#WTF"
0,"So, - IRT to what's your endgame? Hillary? Bernie? Just another shill for socialists now, huh?. "
0,"Can't believe I'm still not home, hate public transport, next time I'm taking the friggin car issues"
1,Tomorrow's an awesome day to take a 2-hour what-the-fuck-am-I-going-to-eat middle-of-the-day break from work for therapy.
0,"last night and now tonight, balance is the key to life they say,"
0,Ik zeg:'' zand erover'' ?? Whahahahaaa
0,Had a surprisingly good day today!
0,"""When you discover something that your and brings. Make room for it in your life."" - Jean Shinoda Bolen"
0,I cannot believe I live in a world where Trump is not considered a total joke.
0,Something is seriously wrong I can't even find England or UK on the country list for USPS direct website WHAT is going on???!
0,"When we go &amp; ""tell our we do the thing for them &amp; their etc etc , a sad sad state of affairs indeed!"
0,"Tea party activist, and  supporter,  actually just said on that riots are not necessarily a bad thing!"
0,I'm kinda pissed about what's happening with AC/DC now ... Is it a rumor or did they dump ?
0,Damaged bag and I have to print images and Snail Mail or Fax. No email option. Surprised they they have a twitter account...
0,To the woman who scammed me in for money I could ill afford - i hope you sleep sound
0,i have nothing negative to say about anybody I ever dealt with but them niggas have the most to say about me
0,All my friends are either out of town or sick :(
1,Absolutely love how if Im not present people ask if Im ok and not assume I'm lazy and didn't feel like showing up.
0,Now i remember why i hate chipotle... 
